X,Y,FID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,RECORD_ID,FACILITY_N,CHAIN_NAME,CHAIN_ESTA,SITE_ADDRE,NEAR_FID,NEAR_DIST
-122.312919449803033,47.66410226882531,657,351651,0000000,350,Citra,Citra,4730 UNIVERSITY WAY NE,98105,Seattle,(206) 371-4438,Seating 13-50,I, , , , ," 
",-1,-1
-122.332475999588482,47.615156998878426,658,351652,0000000,350,Citrus Thai,Citrus Thai,917 HOWELL ST,98101,Seattle,(206) 915-4961,Seating 13-50,III, , , , ," 
",569,942.445908924
-122.342780159991491,47.623553649126642,659,351654,0000000,350,City Catering Company,"City Catering Company; Inc.",509 DEXTER AVE N,98109,Seattle,(206) 721-0334,Seating 51-150,III, , , , ," 
",-1,-1
-122.334691819613923,47.61054230912567,660,351655,0000000,350,City Centre Sundries,City Centre Sundries,1420 5TH AVE,98101,Seattle,(206) 624-6851,Seating 0-12,I, , , , ," 
",569,2314.68104802
-122.341147589369839,47.608853899027814,661,351657,0000000,350,"City Fish Company ;  Rsw; Inc.","City Fish Company ;  Rsw; Inc.",1535 PIKE PL,98101,Seattle,(206) 682-9329,Meat/Sea Food,III, , , , ," 
",-1,-1
-122.3300540405573,47.603829339294727,662,351659,0000000,350,City Grind Espresso @ 600 4Th Ave / City Hall,City Grind Espresso,600 4TH AVE,98104,Seattle,(206) 839-0576,Mobile Food Service,I, , , , ," 
",223,1929.56693075
-122.330068019466736,47.604347798809094,663,351666,0000000,350,City Soups @ Columbia Center,City Soups @ Columbia Center,701 5TH AVE 112A,98104,Seattle,(253) 332-9949,Seating 0-12,III, , , , ," 
",223,1796.13875124
-122.350643990593213,47.615578569190461,664,351668,0000000,350,Cj'S Eatery,Cj'S Eatery,2619 1ST AVE,98121,Seattle, ,Seating 51-150,III, , , , ," 
",-1,-1
-122.332835229683354,47.553888969473718,665,351674,0000000,350,Classic Catering Northwest,Classic Catering Northwest,115 S BRANDON ST,98108,Seattle,(425) 455-3948,Seating 0-12,III, , , , ," 
",-1,-1
-122.36272184008962,47.551671328751901,666,351675,0000000,350,Classic Street Dining @ 10500 Greenwood Ave N,Classic Street Dining,5604 DELRIDGE WAY SW,98106,Seattle,(206) 293-5839,Mobile Food Service,I, , , , ," 
",-1,-1
-122.331923200538185,47.612030068808146,667,351678,0000000,350,Clay'S Market Place,Clay'S Market Place,815 PIKE ST,98101,Seattle,(206) 264-0306,Seating 0-12,I, , , , ," 
",686,1556.51695491
-122.313909830211017,47.552300669187183,668,351680,0000000,350,Cleveland High School,Cleveland High School,5511 15TH AVE S,98108,Seattle, ,School Kitchen, , , , , ," 
",-1,-1
-122.344928120297297,47.613830779279432,669,351681,0000000,350,Clever Bottle,Clever Bottle,2222 2nd AVE #100,98121,Seattle,(206) 437-2566,Seating 13-50,I, , , , ," 
",-1,-1
-122.353821609562232,47.614001279044501,670,351683,0000000,350,Clipper Cafe,Clipper Cafe,2711 ALASKAN WAY PIER 69,98121,Seattle, ,Seating 51-150,III, , , , ," 
",-1,-1
-122.317936099755755,47.692313699204107,671,351685,0000000,350,Cloud City Coffee,Cloud City Coffee,8801 ROOSEVELT WAY NE,98115,Seattle,(206) 527-5553,Seating 13-50,III, , , , ," 
",-1,-1
-122.317936099755755,47.692313699204107,672,351686,0000000,350,Cloud City Coffee Sand Point,Cloud City Coffee,8801 ROOSEVELT WAY NE,98115,Seattle,(206) 527-5553,Seating 13-50,III, , , , ," 
",-1,-1
-122.31776080063301,47.686621239136961,673,351693,0000000,350,Coa Mexican Eatery & Taquileria,Coa Mexican Eatery & Taquileria,7919 ROOSEVELT WAY NE,98115,Seattle,(425) 404-1686,Seating 13-50,III, , , , ," 
",-1,-1
-122.312816300186128,47.622774699055363,674,351696,0000000,350,Coastal Kitchen,Coastal Kitchen,429 15TH AVE E,98112,Seattle,(206) 322-3421,Seating 51-150,III, , , , ," 
",632,1444.38640274
-122.39796834988195,47.690444979043079,675,351697,0000000,350,Cocina Esperanza,Cocina Esperanza,3127 NW 85TH ST,98117,Seattle, ,Seating 13-50,III, , , , ," 
",-1,-1
-122.333765219793989,47.602973808965032,676,351703,0000000,350,Cocoa Banana,Cocoa Banana,118 CHERRY ST,98104,Seattle,(206) 229-8029,Seating 0-12,III, , , , ," 
",223,2814.25494419
-122.354240900290492,47.64298851894322,677,351704,0000000,350,Cocoa Chai Chocolates,Cocoa Chai Chocolates,2552 WARREN AVE N,98109,Seattle,(206) 621-7122,Seating 0-12,I, , , , ," 
",-1,-1
-122.365184520636461,47.640209489294939,678,351705,0000000,350,Coe Elementary,Coe Elementary,2433 6TH AVE W,98119,Seattle, ,School Kitchen, , , , , ," 
",-1,-1
-122.322357969761683,47.610712789014819,679,351706,0000000,350,Coffe Madison,Coffe Madison,1320 MADISON ST,98104,Seattle,(206) 328-3993,Seating 51-150,III, , , , ," 
",223,1236.85721672
-122.341021460567532,47.608578588619764,680,351707,0000000,350,Coffee & Specialty Bakery,Coffee & Specialty Bakery,1500 Western AVE,98101,Seattle, ,Bakery,III, , , , ," 
",-1,-1
-122.37301836937101,47.662766759060148,681,351746,0000000,350,Commissary Cash & Carry #562,Cash & Carry #562,1155 NW BALLARD WAY,98107,Seattle,(503) 833-1588,Grocery,II, , , , ," 
",-1,-1
-122.333447129609524,47.607597729369559,682,351752,0000000,350,Community Grocery,Community Grocery,415 SENECA ST,98101,Seattle,(206) 682-7535,Seating 0-12,III, , , , ," 
",223,2130.5602097
-122.342078599645617,47.657480008936055,683,351753,0000000,350,Community Psychiatric Clinic,Community Psychiatric Clinic,4132 STONE WAY N,98103,Seattle,(206) 461-3614,Non-Profit Institution,III, , , , ," 
",-1,-1
-122.337373129369809,47.60228185929671,684,351754,0000000,350,Commuter Comforts Cafe,Commuter Comforts Cafe,801 ALASKAN WAY,98104,Seattle, ,Seating 13-50,III, , , , ," 
",-1,-1
-122.325187999386429,47.608086999330226,685,351756,0000000,350,Compass Cafe @ Mohai,Compass Cafe,860 TERRY AVE,98109,Seattle, ,Seating 51-150,III, , , , ," 
",223,151.95197066
-122.335283149755469,47.600712459420826,686,351757,0000000,350,Compass Housing Alliance,Compass Housing Alliance,77 S WASHINGTON ST,98104,Seattle, ,Non-Profit Institution,III, , , , ," 
",223,3643.17661748
-122.324366860197287,47.523479378975154,687,351762,0000000,350,Concord Elementary,Concord Elementary,723 S CONCORD ST,98108,Seattle,(206) 252-8100,School Kitchen, , , , , ," 
",-1,-1
-122.306955800125948,47.624149159066725,688,351763,0000000,350,Cone & Steiner,Cone & Steiner,526 19TH AVE E,98112,Seattle,(206) 276-6832,Seating 0-12,III, , , , ," 
",151,584.034738981
-122.340804840558008,47.609146188719052,689,351764,0000000,350,Confectional,Confectional,1530 PIKE PL,98101,Seattle,(206) 742-2949,Seating 0-12,III, , , , ," 
",-1,-1
-122.386267000509164,47.582639999420579,690,351768,0000000,350,Contigo Mobile @ 3813 California Ave Sw,"Contigo Mobile; Llc (Kc163)",2308 CALIFORNIA AVE SW,98116,Seattle,(205) 335-7395,Mobile Food Service,III, , , , ," 
",-1,-1
-122.335449340015174,47.603483619063212,691,351769,0000000,350,Contour,Contour,807 1ST AVE,98104,Seattle,(206) 447-7704,Seating 51-150,III, , , , ," 
",223,3051.76468841
-122.331678019481274,47.611773739129681,692,351770,0000000,350,Convention Center - Deli A.,Aramark  @ Convention Place,800 CONVENTION PL,98101,Seattle,(206) 694-5088,Seating 0-12,III, , , , ," 
",686,1532.82718564
-122.331678019481274,47.611773739129681,693,351771,0000000,350,Convention Place  - Wsctc - Deli  E,Aramark  @ Convention Place,800 CONVENTION PL,98101,Seattle,(206) 694-5088,Seating 0-12,III, , , , ," 
",686,1532.82718564
-122.311449879946352,47.688207268707188,694,351773,0000000,350,Coopers Nw Alehouse,Coopers Nw Alehouse,8065 LAKE CITY WAY NE,98115,Seattle,(206) 522-2923,Seating 51-150,III, , , , ," 
",-1,-1
-122.341269480128091,47.609251739252571,695,351774,0000000,350,Copacabana Restaurant,Copacabana Restaurant,1520 PIKE PL,98101,Seattle,(206) 662-6359,Seating 13-50,III, , , , ," 
",-1,-1
-122.386717839543067,47.582155869269819,696,351775,0000000,350,Copper Coin,Copper Coin,2329 CALIFORNIA AVE SW,98116,Seattle,(206) 679-4996,Seating 51-150,III, , , , ," 
",-1,-1
-122.329880710299818,47.605007369196741,697,351778,0000000,350,Core Bistro,Core Bistro,700 5TH AVE #602,98104,Seattle, ,Seating 13-50,III, , , , ," 
",223,1602.51906269
-122.403696769796625,47.684779709371377,698,351779,0000000,350,Corinthian Yacht Club,Corinthian Yacht Club,7755 SEAVIEW AVE NW,98117,Seattle,(206) 789-1919,Seating 51-150,III, , , , ," 
",-1,-1
-122.326148090518572,47.609055158828724,699,351780,0000000,350,"Corner Cafe; The","Corner Cafe; The",1000 MADISON ST,98104,Seattle,(206) 626-6476,Seating 13-50,III, , , , ," 
",223,576.940191758
-122.387134400237528,47.561264709350887,700,351783,0000000,350,Corner Pocket,Corner Pocket,4302 SW ALASKA ST,98116,Seattle,(206) 933-9865,Seating 13-50,III, , , , ," 
",-1,-1
-122.340573490261605,47.608871209374229,701,351784,0000000,350,Corner Produce,Corner Produce,1500 PIKE PL MARKET #1 #12,98101,Seattle,(206) 622-7132,Seating 0-12,II, , , , ," 
",-1,-1
-122.269740709703925,47.522013758661409,702,351785,0000000,350,Corner Sandwich Cafe,Corner Sandwich Cafe,9050 RAINIER AVE S,98118,Seattle,(206) 779-8285,Seating 0-12,III, , , , ," 
",-1,-1
-122.383090440163201,47.645256629087214,703,351786,0000000,350,Corner Store,Corner Store,2809 THORNDYKE AVE W,98199,Seattle,(425) 233-7756,Grocery,I, , , , ," 
",-1,-1
-122.320666540584611,47.622221029399242,704,351788,0000000,350,Corretto Trattoria & Bar,Corretto Trattoria & Bar,418 BROADWAY AVE E,98102,Seattle,(206) 328-7817,Seating 51-150,III, , , , ," 
",174,981.6559915
-122.320412770592085,47.551960528896771,705,351789,0000000,350,Corson Building,Corson Building,5609 CORSON AVE S,98108,Seattle, ,Seating 13-50,III, , , , ," 
",-1,-1
-122.300291879936708,47.612742918739308,706,351790,0000000,350,Cortona Coffee,Cortona Community Coffee,2425 B E Union ST,98122,Seattle, ,Seating 13-50,II, , , , ," 
",503,1421.73558698
-122.313398810300214,47.662949929269409,707,351792,0000000,350,Costas Restaurant,Costas Restaurant,4559 UNIVERSITY WAY NE,98105,Seattle,(206) 633-2751,Seating 51-150,III, , , , ," 
",-1,-1
-122.330274030367292,47.563165388747699,708,351817,0000000,350,Costco Wholesale,Costco Wholesale,4401 4TH AVE S,98134,Seattle,(425) 313-8100,Grocery,I, , , , ," 
",-1,-1
-122.330274030367292,47.563165388747699,709,351818,0000000,350,Costco Wholesale  #01 - Bakery,Costco Wholesale,4401 4TH AVE S,98134,Seattle,(425) 313-8100,Bakery,II, , , , ," 
",-1,-1
-122.330274030367292,47.563165388747699,710,351819,0000000,350,Costco Wholesale  #1 - Meat Shop,Costco Wholesale,4401 4TH AVE S,98134,Seattle,(425) 313-8100,Meat/Sea Food,III, , , , ," 
",-1,-1
-122.330274030367292,47.563165388747699,711,351821,0000000,350,Costco Wholesale #01 - Deli,Costco Wholesale,4401 4TH AVE S,98134,Seattle,(425) 313-8100,Seating 0-12,III, , , , ," 
",-1,-1
-122.330274030367292,47.563165388747699,712,351823,0000000,350,"Costco Wholesale #1; Pizza",Costco Wholesale,4401 4TH AVE S,98134,Seattle,(425) 313-8100,Seating 13-50,III, , , , ," 
",-1,-1
-122.343700930439354,47.612666818681724,713,351830,0000000,350,Coterie Room,Coterie Room,2137 2ND AVE,98121,Seattle,(206) 322-5244,Seating 51-150,III, , , , ," 
",-1,-1
-122.342240959875625,47.649595519121476,714,351831,0000000,350,Cottage,Cottage,3506 STONE WAY N,98103,Seattle,(734) 320-1846,Seating 51-150,III, , , , ," 
",-1,-1
-122.363298900332524,47.552285438694504,715,351832,0000000,350,Cottage Grove Mart,Cottage Grove Mart,5445 DELRIDGE WAY SW,98106,Seattle,(206) 938-6075,Seating 0-12,III, , , , ," 
",-1,-1
-122.347050170413823,47.532742178778889,716,351838,0000000,350,Country Deli Grocery,Country Deli Grocery,7789 HIGHLAND PARK WAY SW,98106,Seattle,(206) 762-0915,Grocery,I, , , , ," 
",-1,-1
-122.340033059889279,47.627366068768595,717,351845,0000000,350,Courtyard By Marriott- Grocery,Courtyard By Marriott,925 WESTLAKE AVE,98109,Seattle,(206) 213-0100,Grocery,I,PR0056179,COURTYARD BY MARRIOTT,COURTYARD BY MARRIOTT,Y,"31910 GATEWAY CENTER BL S
",-1,-1
-122.354946999779742,47.689507999395865,718,351850,0000000,350,Couth Buzzard Books-Espresso Buono Cafe,Couth Buzzard Books-Espresso Buono Cafe,8310 GREENWOOD AVE N,98103,Seattle,(425) 530-3701,Seating 0-12,III, , , , ," 
",-1,-1
-122.333784050350346,47.60153524904154,719,351858,0000000,350,Cow Chip Cookies- Pioneer Square,Cow Chip Cookies,102-A 1ST AVE S,98104,Seattle, ,Seating 0-12,II, , , , ," 
",223,3169.67752055
-122.314461079480992,47.671055289405487,720,351860,0000000,350,Cowen Park Grocery,Cowen Park Grocery,1217 NE RAVENNA BL,98105,Seattle, ,Seating 13-50,III, , , , ," 
",-1,-1
-122.322728259590278,47.596459498953813,721,351868,0000000,350,Crawfish King,Crawfish King,701 8TH AVE S,98104,Seattle,(425) 481-6601,Seating 51-150,III, , , , ," 
",176,2450.81491126
-122.321103589927333,47.619108979424126,722,351869,0000000,350,Crazy Cherry,Crazy Cherry,131 BROADWAY AVE E,98102,Seattle,(425) 445-5141,Seating 0-12,II, , , , ," 
",258,856.258796685
-122.351611959443176,47.61927595916697,723,351876,0000000,350,Creative Concepts,Creative Concepts (Kc180),200 2ND AVE N,98109,Seattle,(425) 743-4071,Mobile Food Service,I, , , , ," 
",-1,-1
-122.345067050321489,47.704077418856762,724,351879,0000000,350,Crema Creperie @ Route 425-417-8564,Crema Creperie,10325 AURORA AVE N,98133,Seattle,(425) 417-8564,Mobile Food Service,III, , , , ," 
",-1,-1
-122.304300720514547,47.675904188609053,725,351880,0000000,350,"Crepe Cafe & Wine Bar; The","Crepe Cafe & Wine Bar; The",2118 NE 65TH ST,98115,Seattle,(206) 794-0694,Seating 13-50,III, , , , ," 
",-1,-1
-122.313406249532633,47.661436779308239,726,351881,0000000,350,Crepe Cravers,Crepe Cravers,4507 UNIVERSITY WAY NE,98105,Seattle,(206) 335-8710,Seating 13-50,III, , , , ," 
",-1,-1
-122.322124850310502,47.610239659326702,727,351882,0000000,350,Crepe Crazy,Crepe Crazy,1303 MADISON ST,98104,Seattle,(415) 865-1100,Seating 0-12,III,PR0066825,CREPE CRAZY,CREPE CRAZY,Y,"1303 MADISON ST
",223,1122.64877911
-122.34021287025115,47.608629588998816,728,351883,0000000,350,Crepe De France,Crepe De France,93 PIKE ST #204,98101,Seattle,(206) 909-8685,Seating 13-50,II, , , , ," 
",-1,-1
-122.387002420659798,47.668390329493675,729,351890,0000000,350,Crisp Creperie @ Route 360-320-6266,Crisp Creperie (Kc168),3204 15TH AVE W,98119,Seattle,(206) 395-5139,Mobile Food Service,II, , , , ," 
",-1,-1
-122.344250569352397,47.613555819104356,730,351892,0000000,350,Crocodile/ Via Tribunali,Crocodile/ Via Tribunali,2200 2ND AVE,98121,Seattle,(206) 448-2114,Seating 151-250,III, , , , ," 
",-1,-1
-122.354915930220145,47.691545908683906,731,351899,0000000,350,Crosswalk,Crosswalk,8556 GREENWOOD AVE N,98103,Seattle, ,Seating 13-50,III, , , , ," 
",-1,-1
-122.347705139760706,47.627022038668024,732,351900,0000000,350,Crow,Crow,823 5TH AVE N,98109,Seattle,(206) 406-0836,Seating 51-150,III, , , , ," 
",-1,-1
-122.37603798986143,47.692817309450412,733,351901,0000000,350,Crown Hill Grocery Outlet,Crown Hill Grocery Outlet,8700 15TH AVE NW,98117,Seattle,(425) 971-7921,Grocery,II, , , , ," 
",-1,-1
-122.377160790274957,47.690947999361512,734,351902,0000000,350,Crown Hill Pub,Crown Hill Pub,8511 15TH AVE NW,98117,Seattle,(206) 781-9877,Seating 13-50,I, , , , ," 
",-1,-1
-122.344859450576763,47.698574618646205,735,351903,0000000,350,Crown Market,Crown Market,9525 AURORA AVE N,98103,Seattle,(206) 525-0221,Seating 0-12,II, , , , ," 
",-1,-1
-122.33211720969048,47.608092469504442,736,351905,0000000,350,Crowne Plaza Hotel,Crowne Plaza Hotel,1113 6TH AVE,98101,Seattle,(206) 464-1980,Seating > 250,III, , , , ," 
",223,1805.86959633
-122.326423680026124,47.617896389361093,737,351906,0000000,350,Crumble & Flake,Crumble And Flake,1500 E OLIVE WAY,98122,Seattle,(206) 395-8032,Bakery,II, , , , ," 
",258,1316.66027184
-122.340441270219557,47.608984829003568,738,351907,0000000,350,"Crumpet Shop; The","Crumpet Shop; The",1503 1ST AVE,98101,Seattle,(206) 682-1598,Seating 0-12,III, , , , ," 
",-1,-1
-122.301861280091913,47.619366698895398,739,351908,0000000,350,Crush,Crush,2319 E MADISON ST,98112,Seattle,(206) 443-9720,Seating 13-50,III, , , , ," 
",119,1166.92470737
-122.315878379991616,47.615094479025089,740,351912,0000000,350,"Cuff; The","Cuff; The",1533 13TH AVE,98122,Seattle,(206) 323-1525,Seating 51-150,II, , , , ," 
",631,877.180872333
-122.340642510066999,47.610147328739984,741,351916,0000000,350,Cupcake Royale,Cupcake Royale,108 PINE ST,98101,Seattle,(206) 992-9794,Seating 13-50,II, , , , ," 
",-1,-1
-122.357086000624378,47.636906999467811,742,351918,0000000,350,Cupcake Royale/Verite Coffee,Cupcake Royale/Verite Coffee,1935 QUEEN ANNE AVE N,98109,Seattle,(206) 883-7656,Seating 13-50,II, , , , ," 
",-1,-1
-122.338256300435575,47.721663978807911,743,351919,0000000,350,Curb Jumper Street Eats,Curb Jumper Street Eats,12579 DENSMORE AVE N,98133,Seattle,(206) 619-5248,Mobile Food Service,III, , , , ," 
",-1,-1
-122.329498929534196,47.575281608816233,744,351920,0000000,350,Curbside @ 3 W Nickerson,Curbside (Kc225),3201 4TH AVE S,98134,Seattle,(206) 427-0712,Mobile Food Service,III, , , , ," 
",-1,-1
-122.320155000300247,47.616039999398446,745,351921,0000000,350,Cure,Cure,1641 NAGLE PL #006,98122,Seattle,(206) 240-8557,Seating 13-50,III, , , , ," 
",258,397.152336539
-122.308101109626179,47.610172298617378,746,351924,0000000,350,"Curry Now @ 9706 4Th Ave Ne; Seattle 98115",Delicatessen Montanti,5604 DELRIDGE WAY SW,98106,Seattle,(206) 914-3704,Mobile Food Service,III, , , , ," 
",208,1203.69251481
-122.333806399466965,47.603244939450683,747,351927,0000000,350,Custom Smoothie & Sports Nutrition,Custom Smoothie & Sports Nutrition,719 2ND AVE,98104,Seattle,(206) 280-6996,Seating 0-12,I, , , , ," 
",223,2762.1909756
-122.351875859440867,47.650015969442784,748,351928,0000000,350,Custom Smoothie And Sports,Custom Smoothie And Sports,462 N 34TH ST,98103,Seattle,(206) 280-6996,Seating 0-12,I, , , , ," 
",-1,-1
-122.337991949888348,47.62288798942199,749,351929,0000000,350,Custom Smoothies,Custom Smoothies,428 WESTLAKE AVE N,98109,Seattle,(206) 819-8391,Seating 13-50,II, , , , ," 
",-1,-1
-122.344390510530246,47.610485599318984,750,351930,0000000,350,Cutter'S Crab  House,Cutter'S Crabhouse,2001 WESTERN AVE AVE,98121,Seattle, ,Seating > 250,III, , , , ," 
",-1,-1
-122.321195899727201,47.553107889306524,751,351932,0000000,350,Cutting Board,Cutting Board,5503 AIRPORT WAY S,98108,Seattle,(206) 329-3414,Seating 13-50,III, , , , ," 
",-1,-1
-122.330865780167954,47.612324878660893,752,351933,0000000,350,Cyber-Dogs,Cyber-Dogs,909 PIKE ST,98101,Seattle,(206) 948-2642,Seating 0-12,III, , , , ," 
",686,1275.15638506
-122.348180290561885,47.614142659462203,753,351936,0000000,350,Cyclops,Cyclops,2421 1ST AVE,98121,Seattle, ,Seating 51-150,III, , , , ," 
",-1,-1
-122.384422540467426,47.667217799315821,754,351938,0000000,350,D'Ambrosio Gelato,D'Ambrosio Gelato,5339 BALLARD AVE NW,98107,Seattle,(206) 954-1979,Seating 0-12,II, , , , ," 
",-1,-1
-122.305939299835998,47.587609339275424,755,351946,0000000,350,Dahlak Eritrean Cuisine,Dahlak Eritrean Cuisine,2007 S STATE ST,98144,Seattle,(206) 722-3215,Seating 51-150,III, , , , ," 
",-1,-1
-122.340586300169534,47.613035338785089,756,351948,0000000,350,Dahlia Lounge,Dahlia Lounge,2001 4TH AVE,98121,Seattle, ,Seating 151-250,III, , , , ," 
",-1,-1
-122.340586300169534,47.613035338785089,757,351949,0000000,350,Dahlia Retail  Bakery,Dahlia Lounge Bread Bakery,2001 4TH AVE,98121,Seattle, ,Bakery,III, , , , ," 
",-1,-1
-122.34021287025115,47.608629588998816,758,351952,0000000,350,Daily Dozen Doughnut Co,Daily Dozen Doughnut Co,93 PIKE ST,98101,Seattle,(206) 467-7769,Seating 0-12,III, , , , ," 
",-1,-1
-122.333673179678911,47.611258768752968,759,351953,0000000,350,Daily Grill,Daily Grill,629 PIKE ST,98101,Seattle, ,Seating 151-250,III, , , , ," 
",686,2059.40440445
-122.32216756017803,47.548039769182211,760,351954,0000000,350,Daimonji Japanese,Daimonji Japanese Restaurant,5963 CORSON AVE S,98108,Seattle,(206) 762-7820,Seating 13-50,III, , , , ," 
",-1,-1
-122.313475399859712,47.666732788616216,761,351985,0000000,350,Dawgpound,Dawgpound,5201 UNIVERSITY WAY NE,98105,Seattle,(206) 517-4331,Seating 0-12,III, , , , ," 
",-1,-1
-122.302546100290797,47.60818614891167,762,351988,0000000,350,Dayosense Catering,Dayosense Catering,2300 E CHERRY ST,98122,Seattle,(206) 571-6560,Catering Operation,III, , , , ," 
",221,417.928986873
-122.32418530958077,47.606138889148653,763,351994,0000000,350,Dean Straleys James St Bp,Dean Straleys James St Bp,914 JAMES ST,98104,Seattle,(206) 728-7060,Seating 0-12,III, , , , ," 
",223,609.98844946
